date time,date,time,seconds since 1970,Water Temperature @1.0m,CurrentDirection @7.0m,CurrentMagnitude @7.0m,Turbidity @26.0m,Water Pressure @26.0m,Water Temperature @26.0m,PAR @26.0m
2017-06-01T00:00:00+1000,1/06/2017,0:00:00,1.50E+09,24.6349,294.0298,0.2433,29.4223,24.6542,9.8193,
2017-06-02T00:00:00+1000,2/06/2017,0:00:00,1.50E+09,24.2952,304.7336,0.2858,29.5632,24.3171,8.4382,
2017-06-03T00:00:00+1000,3/06/2017,0:00:00,1.50E+09,23.9506,307.0462,0.2952,29.48,23.9687,4.8007,
2017-06-04T00:00:00+1000,4/06/2017,0:00:00,1.50E+09,23.7754,298.6702,0.2592,29.3554,23.7876,7.4236,
2017-06-05T00:00:00+1000,5/06/2017,0:00:00,1.50E+09,23.6905,280.8985,0.2457,29.391,23.7002,6.9384,
2017-06-06T00:00:00+1000,6/06/2017,0:00:00,1.50E+09,23.751,252.7408,0.2149,29.4069,23.767,11.569,
2017-06-07T00:00:00+1000,7/06/2017,0:00:00,1.50E+09,23.7428,206.0606,0.1855,29.4058,23.5331,12.5822,
2017-06-08T00:00:00+1000,8/06/2017,0:00:00,1.50E+09,23.6854,193.1979,0.1784,29.3255,23.7049,15.4657,
2017-06-09T00:00:00+1000,9/06/2017,0:00:00,1.50E+09,23.5761,198.0757,0.1757,29.2884,23.5988,16.0706,
2017-06-10T00:00:00+1000,10/06/2017,0:00:00,1.50E+09,23.465,186.6007,0.1647,29.2599,23.4845,9.6626,
2017-06-11T00:00:00+1000,11/06/2017,0:00:00,1.50E+09,23.3476,205.7128,0.1518,29.2572,23.3692,4.4263,
2017-06-12T00:00:00+1000,12/06/2017,0:00:00,1.50E+09,23.2764,205.8698,0.1417,29.2476,23.2698,15.6383,
2017-06-13T00:00:00+1000,13/06/2017,0:00:00,1.50E+09,23.2368,211.691,0.1285,29.2235,23.2444,18.09,
2017-06-14T00:00:00+1000,14/06/2017,0:00:00,1.50E+09,23.1574,196.1699,0.108,29.2535,23.1806,15.5234,
2017-06-15T00:00:00+1000,15/06/2017,0:00:00,1.50E+09,23.1328,239.7557,0.1211,29.2478,23.0975,22.1982,
2017-06-16T00:00:00+1000,16/06/2017,0:00:00,1.50E+09,23.3027,270.8432,0.1259,29.2927,23.0307,20.5015,
2017-06-17T00:00:00+1000,17/06/2017,0:00:00,1.50E+09,23.4929,200.0057,0.1239,29.2781,23.3085,24.8764,
2017-06-18T00:00:00+1000,18/06/2017,0:00:00,1.50E+09,23.6018,142.3216,0.1887,29.2484,23.4245,31.1391,
2017-06-19T00:00:00+1000,19/06/2017,0:00:00,1.50E+09,23.5618,211.0798,2.416,29.2985,23.5636,28.7931,
2017-06-20T00:00:00+1000,20/06/2017,0:00:00,1.50E+09,23.4539,227.341,1.5241,29.3834,23.4669,26.3819,
2017-06-21T00:00:00+1000,21/06/2017,0:00:00,1.50E+09,23.4105,267.4142,0.2675,29.3836,23.4282,24.5322,
2017-06-22T00:00:00+1000,22/06/2017,0:00:00,1.50E+09,23.294,239.8101,0.2681,29.3357,23.3108,21.145,
2017-06-23T00:00:00+1000,23/06/2017,0:00:00,1.50E+09,22.6288,227.0571,0.2666,29.3392,22.6331,10.5968,
2017-06-24T00:00:00+1000,24/06/2017,0:00:00,1.50E+09,22.5619,232.9985,0.276,29.3084,22.5514,8.7425,
2017-06-25T00:00:00+1000,25/06/2017,0:00:00,1.50E+09,22.7731,213.3272,0.2531,29.2287,22.6525,10.4359,
2017-06-26T00:00:00+1000,26/06/2017,0:00:00,1.50E+09,22.8544,213.7036,0.2177,29.2128,22.7874,16.5873,
2017-06-27T00:00:00+1000,27/06/2017,0:00:00,1.50E+09,22.8906,240.5349,0.2122,29.2834,22.8762,11.764,
2017-06-28T00:00:00+1000,28/06/2017,0:00:00,1.50E+09,23.0041,257.0117,0.1964,29.3073,22.9131,13.737,
2017-06-29T00:00:00+1000,29/06/2017,0:00:00,1.50E+09,23.1433,237.8794,0.1459,29.3197,22.9743,15.7475,
2017-06-30T00:00:00+1000,30/06/2017,0:00:00,1.50E+09,23.3039,162.3346,2.5404,29.31,22.9878,17.6343,
2017-07-01T00:00:00+1000,1/07/2017,0:00:00,1.50E+09,23.055,290.5416,3.1059,29.4864,23.0703,16.3309,
2017-07-02T00:00:00+1000,2/07/2017,0:00:00,1.50E+09,22.5433,310.2246,0.3223,29.4266,22.5388,8.4906,
2017-07-03T00:00:00+1000,3/07/2017,0:00:00,1.50E+09,22.2991,268.1887,0.1883,29.3516,22.2965,6.2499,
2017-07-04T00:00:00+1000,4/07/2017,0:00:00,1.50E+09,22.4277,177.3014,0.1613,29.333,22.3468,9.9345,
2017-07-05T00:00:00+1000,5/07/2017,0:00:00,1.50E+09,22.7283,151.4928,0.2045,29.2997,22.4153,14.3292,
2017-07-06T00:00:00+1000,6/07/2017,0:00:00,1.50E+09,22.9759,107.8104,0.2359,29.2473,22.4564,17.6257,
2017-07-07T00:00:00+1000,7/07/2017,0:00:00,1.50E+09,23.5013,111.8326,0.2609,29.2222,22.8672,23.7885,
2017-07-08T00:00:00+1000,8/07/2017,0:00:00,1.50E+09,23.409,117.6097,0.2592,29.2053,23.2651,21.5599,
2017-07-09T00:00:00+1000,9/07/2017,0:00:00,1.50E+09,23.4942,140.3646,0.2236,29.2021,23.4221,18.8339,
2017-07-10T00:00:00+1000,10/07/2017,0:00:00,1.50E+09,23.5858,164.381,0.1905,29.2892,23.5189,18.0923,
2017-07-11T00:00:00+1000,11/07/2017,0:00:00,1.50E+09,23.6465,185.0786,0.1655,29.2395,23.6234,26.7419,
2017-07-12T00:00:00+1000,12/07/2017,0:00:00,1.50E+09,23.6239,245.4455,0.1619,29.3043,23.1794,19.1463,
2017-07-13T00:00:00+1000,13/07/2017,0:00:00,1.50E+09,23.4988,276.1438,2.5542,29.3274,23.5048,27.8031,
2017-07-14T00:00:00+1000,14/07/2017,0:00:00,1.50E+09,23.4335,246.3008,0.1341,29.3174,23.4351,27.8464,
2017-07-15T00:00:00+1000,15/07/2017,0:00:00,1.50E+09,23.4551,186.4125,0.1076,29.2877,23.453,38.2409,
2017-07-16T00:00:00+1000,16/07/2017,0:00:00,1.50E+09,23.5865,116.9064,0.1629,29.2617,23.5297,34.9062,
2017-07-17T00:00:00+1000,17/07/2017,0:00:00,1.50E+09,23.6149,124.9347,0.1514,29.2678,23.5686,32.161,
2017-07-18T00:00:00+1000,18/07/2017,0:00:00,1.50E+09,23.6358,130.2063,0.1834,29.2566,23.5534,30.8542,
2017-07-19T00:00:00+1000,19/07/2017,0:00:00,1.50E+09,23.9026,120.6396,0.2541,29.2181,23.6577,26.178,
2017-07-20T00:00:00+1000,20/07/2017,0:00:00,1.50E+09,23.577,161.8081,0.2126,29.3014,23.6016,22.3826,
2017-07-21T00:00:00+1000,21/07/2017,0:00:00,1.50E+09,23.4932,190.9891,0.2351,29.3272,23.5027,21.8344,
2017-07-22T00:00:00+1000,22/07/2017,0:00:00,1.50E+09,23.4424,198.5774,0.2468,29.3125,23.4575,21.3169,
2017-07-23T00:00:00+1000,23/07/2017,0:00:00,1.50E+09,23.4371,207.6898,0.2617,29.2848,23.4171,26.4573,
2017-07-24T00:00:00+1000,24/07/2017,0:00:00,1.50E+09,23.4246,206.3679,0.2421,29.2296,23.4281,24.3983,
2017-07-25T00:00:00+1000,25/07/2017,0:00:00,1.50E+09,23.3838,204.5651,2.6767,29.2861,23.3984,28.2402,
2017-07-26T00:00:00+1000,26/07/2017,0:00:00,1.50E+09,23.3208,219.7295,1.5256,29.278,23.3309,25.5154,
2017-07-27T00:00:00+1000,27/07/2017,0:00:00,1.50E+09,23.2709,218.7058,0.8345,28.9853,23.033,26.7688,
2017-07-28T00:00:00+1000,28/07/2017,0:00:00,1.50E+09,23.3005,204.5007,0.1247,29.3442,23.2984,27.4366,
2017-07-29T00:00:00+1000,29/07/2017,0:00:00,1.50E+09,23.3528,131.2917,0.1573,29.3243,23.343,27.4135,
2017-07-30T00:00:00+1000,30/07/2017,0:00:00,1.50E+09,23.3679,124.8049,0.2176,29.3041,23.3479,28.1899,
2017-07-31T00:00:00+1000,31/07/2017,0:00:00,1.50E+09,23.4185,120.1893,0.1792,29.3102,23.4227,16.521,
2017-08-01T00:00:00+1000,1/08/2017,0:00:00,1.50E+09,23.3966,126.7877,0.3171,29.2992,23.3751,30.4775,
2017-08-02T00:00:00+1000,2/08/2017,0:00:00,1.50E+09,23.3173,191.5091,0.1297,29.2447,23.3249,42.7154,
2017-08-03T00:00:00+1000,3/08/2017,0:00:00,1.50E+09,23.4113,193.1754,0.1568,29.2672,23.321,37.8548,
2017-08-04T00:00:00+1000,4/08/2017,0:00:00,1.50E+09,23.5258,147.6014,0.1971,29.2214,23.3848,43.679,
2017-08-05T00:00:00+1000,5/08/2017,0:00:00,1.50E+09,23.5082,125.4965,0.2251,29.21,23.4396,35.7392,
2017-08-06T00:00:00+1000,6/08/2017,0:00:00,1.50E+09,23.534,145.8965,0.2171,29.2097,23.5171,21.8035,
2017-08-07T00:00:00+1000,7/08/2017,0:00:00,1.50E+09,23.7455,162.6285,0.2244,29.2132,23.5335,30.2809,
2017-08-08T00:00:00+1000,8/08/2017,0:00:00,1.50E+09,23.6243,139.546,0.2137,29.2485,23.5788,32.6637,
2017-08-09T00:00:00+1000,9/08/2017,0:00:00,1.50E+09,23.5275,211.3817,0.1903,29.2571,23.5373,35.9677,
2017-08-10T00:00:00+1000,10/08/2017,0:00:00,1.50E+09,23.5171,214.1898,0.1944,29.2892,23.5109,33.4382,
2017-08-11T00:00:00+1000,11/08/2017,0:00:00,1.50E+09,23.5372,188.6154,0.164,29.2817,23.5431,29.8491,
2017-08-12T00:00:00+1000,12/08/2017,0:00:00,1.50E+09,23.5411,191.8164,0.1477,29.2512,23.5144,44.4804,
2017-08-13T00:00:00+1000,13/08/2017,0:00:00,1.50E+09,23.4974,206.1243,0.1198,29.2888,23.4811,44.5132,
2017-08-14T00:00:00+1000,14/08/2017,0:00:00,1.50E+09,23.5499,185.3375,0.1114,29.3092,23.4699,44.356,
2017-08-15T00:00:00+1000,15/08/2017,0:00:00,1.50E+09,23.6881,116.9243,0.1914,29.2748,23.4873,33.9966,
2017-08-16T00:00:00+1000,16/08/2017,0:00:00,1.50E+09,23.8244,116.0431,0.2459,29.2703,23.576,40.413,
2017-08-17T00:00:00+1000,17/08/2017,0:00:00,1.50E+09,23.8816,130.7333,0.2405,29.2881,23.6534,34.7549,
2017-08-18T00:00:00+1000,18/08/2017,0:00:00,1.50E+09,23.9589,134.4118,0.2658,29.2673,23.5315,28.3334,
2017-08-19T00:00:00+1000,19/08/2017,0:00:00,1.50E+09,23.4723,162.0819,0.2473,29.3005,23.4682,19.7583,
2017-08-20T00:00:00+1000,20/08/2017,0:00:00,1.50E+09,23.3782,212.808,0.2478,29.0373,23.4007,25.0089,
2017-08-21T00:00:00+1000,21/08/2017,0:00:00,1.50E+09,23.432,219.3101,0.2672,29.3809,23.3343,28.0565,
2017-08-22T00:00:00+1000,22/08/2017,0:00:00,1.50E+09,23.5591,208.0939,0.255,29.3901,23.4032,29.3263,
2017-08-23T00:00:00+1000,23/08/2017,0:00:00,1.50E+09,23.6507,198.4493,0.225,29.3503,23.4791,33.8198,
2017-08-24T00:00:00+1000,24/08/2017,0:00:00,1.50E+09,24.1174,188.3722,0.198,29.3551,23.5495,37.9563,
2017-08-25T00:00:00+1000,25/08/2017,0:00:00,1.50E+09,23.7354,159.6535,0.1658,29.3518,23.6233,38.7032,
2017-08-26T00:00:00+1000,26/08/2017,0:00:00,1.50E+09,23.5942,236.1713,0.1261,29.4065,23.6132,33.6044,
2017-08-27T00:00:00+1000,27/08/2017,0:00:00,1.50E+09,23.6481,202.3076,0.1103,29.3661,23.5648,37.3006,
2017-08-28T00:00:00+1000,28/08/2017,0:00:00,1.50E+09,23.7969,124.1722,0.195,29.3232,23.6116,45.5231,
2017-08-29T00:00:00+1000,29/08/2017,0:00:00,1.50E+09,23.7239,121.0894,0.1978,29.3164,23.6311,35.2955,
2017-08-30T00:00:00+1000,30/08/2017,0:00:00,1.50E+09,23.6421,133.6721,0.111,29.3084,23.598,31.4631,
2017-08-31T00:00:00+1000,31/08/2017,0:00:00,1.50E+09,23.6025,157.5579,0.1322,29.3607,23.5718,26.7849,
2017-09-01T00:00:00+1000,1/09/2017,0:00:00,1.50E+09,23.5769,187.4638,0.1436,29.3513,23.5626,20.0426,
2017-09-02T00:00:00+1000,2/09/2017,0:00:00,1.50E+09,23.6575,210.0241,0.2024,29.3343,23.5243,25.3328,
2017-09-03T00:00:00+1000,3/09/2017,0:00:00,1.50E+09,23.9964,124.9535,0.2489,29.3049,23.6668,38.8286,
2017-09-04T00:00:00+1000,4/09/2017,0:00:00,1.50E+09,24.4842,114.2688,0.2724,29.2772,23.8796,40.3748,
2017-09-05T00:00:00+1000,5/09/2017,0:00:00,1.50E+09,24.1524,130.0111,0.2954,29.2313,23.9877,30.5457,
2017-09-06T00:00:00+1000,6/09/2017,0:00:00,1.50E+09,24.2,121.8868,0.3143,29.217,23.9245,22.3558,
2017-09-07T00:00:00+1000,7/09/2017,0:00:00,1.50E+09,24.3505,115.5333,0.3043,29.2207,24.1244,33.2923,
2017-09-08T00:00:00+1000,8/09/2017,0:00:00,1.50E+09,24.3541,143.2354,0.2615,29.2139,24.2781,45.1304,
2017-09-09T00:00:00+1000,9/09/2017,0:00:00,1.50E+09,24.3041,159.3882,0.2171,29.2211,24.252,33.163,
2017-09-10T00:00:00+1000,10/09/2017,0:00:00,1.50E+09,24.2816,188.9799,0.1938,29.2334,24.272,34.8747,
2017-09-11T00:00:00+1000,11/09/2017,0:00:00,1.51E+09,24.2835,191.1143,0.1303,29.2614,24.2479,40.8779,
2017-09-12T00:00:00+1000,12/09/2017,0:00:00,1.51E+09,24.3365,144.4621,0.1314,29.2839,24.2731,43.2727,
2017-09-13T00:00:00+1000,13/09/2017,0:00:00,1.51E+09,24.4616,123.0764,0.204,29.2596,24.3532,46.6285,
2017-09-14T00:00:00+1000,14/09/2017,0:00:00,1.51E+09,24.6536,123.1632,0.2951,29.2479,24.4566,56.9548,
2017-09-15T00:00:00+1000,15/09/2017,0:00:00,1.51E+09,24.4894,169.6318,0.1925,29.3883,24.5114,40.141,
2017-09-16T00:00:00+1000,16/09/2017,0:00:00,1.51E+09,24.4151,212.7043,0.2159,29.3786,24.4189,45.7106,
2017-09-17T00:00:00+1000,17/09/2017,0:00:00,1.51E+09,24.4206,199.4816,0.2241,29.4005,24.4224,55.7709,
2017-09-18T00:00:00+1000,18/09/2017,0:00:00,1.51E+09,24.3651,220.8741,0.2361,29.3827,24.3815,46.2064,
2017-09-19T00:00:00+1000,19/09/2017,0:00:00,1.51E+09,24.2898,215.7627,0.2646,29.4059,24.3069,105.6174,
2017-09-20T00:00:00+1000,20/09/2017,0:00:00,1.51E+09,24.4441,187.7453,0.2553,29.3381,24.2854,53.0291,
2017-09-21T00:00:00+1000,21/09/2017,0:00:00,1.51E+09,24.7356,178.0507,0.2219,29.2813,24.3944,61.0839,
2017-09-22T00:00:00+1000,22/09/2017,0:00:00,1.51E+09,24.7359,171.8778,0.2019,29.2861,24.4825,56.911,
2017-09-23T00:00:00+1000,23/09/2017,0:00:00,1.51E+09,24.7277,127.8896,0.214,29.254,24.5611,44.5734,
2017-09-24T00:00:00+1000,24/09/2017,0:00:00,1.51E+09,24.8061,123.2944,0.2256,29.2299,24.6382,44.4915,
2017-09-25T00:00:00+1000,25/09/2017,0:00:00,1.51E+09,24.9055,126.2028,0.2507,29.2029,24.7096,49.3668,
2017-09-26T00:00:00+1000,26/09/2017,0:00:00,1.51E+09,25.2773,126.7174,0.2836,29.1853,24.8395,31.5258,
2017-09-27T00:00:00+1000,27/09/2017,0:00:00,1.51E+09,Not available,130.36,0.2908,Not available,Not available,Not available,
2017-09-29T00:00:00+1000,29/09/2017,0:00:00,1.51E+09,25.8967,Not available,Not available,Not available,Not available,Not available,Not available
2017-09-30T00:00:00+1000,30/09/2017,0:00:00,1.51E+09,25.1309,121.9019,0.2967,29.0091,25.2797,46.8479,
2017-10-01T00:00:00+1000,1/10/2017,0:00:00,1.51E+09,25.4867,124.7326,0.2439,28.9549,25.3514,40.5064,
2017-10-02T00:00:00+1000,2/10/2017,0:00:00,1.51E+09,25.4336,155.2479,0.1894,29.0123,25.4223,31.6318,
2017-10-03T00:00:00+1000,3/10/2017,0:00:00,1.51E+09,25.6659,181.6507,0.2155,29.0109,25.4116,40.703,
2017-10-04T00:00:00+1000,4/10/2017,0:00:00,1.51E+09,25.6802,164.5639,0.2436,29.0015,25.3318,34.0253,
2017-10-05T00:00:00+1000,5/10/2017,0:00:00,1.51E+09,25.7923,162.6569,0.2554,29.0032,25.2685,40.9467,
2017-10-06T00:00:00+1000,6/10/2017,0:00:00,1.51E+09,25.8648,172.5063,0.2584,28.9855,25.3443,48.0713,
2017-10-07T00:00:00+1000,7/10/2017,0:00:00,1.51E+09,25.9215,176.2424,0.2224,28.9984,25.4033,53.1459,
2017-10-08T00:00:00+1000,8/10/2017,0:00:00,1.51E+09,25.9655,208.0132,0.2042,29.0154,25.544,52.2288,
2017-10-09T00:00:00+1000,9/10/2017,0:00:00,1.51E+09,26.1189,198.8701,0.1622,29.0361,25.7173,50.671,
2017-10-10T00:00:00+1000,10/10/2017,0:00:00,1.51E+09,26.2122,147.5465,0.156,29.0441,25.6419,48.0959,
2017-10-11T00:00:00+1000,11/10/2017,0:00:00,1.51E+09,26.157,113.5778,0.1593,29.0433,25.5855,49.9138,
2017-10-12T00:00:00+1000,12/10/2017,0:00:00,1.51E+09,26.2829,124.5319,0.1578,29.047,25.6743,51.9386,
2017-10-13T00:00:00+1000,13/10/2017,0:00:00,1.51E+09,26.4482,106.8799,0.2071,29.0543,25.6747,47.3228,
2017-10-14T00:00:00+1000,14/10/2017,0:00:00,1.51E+09,26.4426,148.0049,0.1821,29.0621,25.6716,43.4443,
2017-10-15T00:00:00+1000,15/10/2017,0:00:00,1.51E+09,26.4306,162.3771,0.203,29.0581,25.7942,46.6935,
2017-10-16T00:00:00+1000,16/10/2017,0:00:00,1.51E+09,26.1427,212.6722,0.2241,29.0522,26.0147,6.0964,
2017-10-17T00:00:00+1000,17/10/2017,0:00:00,1.51E+09,25.9978,199.825,0.2295,29.0516,26.0204,10.7329,
2017-10-18T00:00:00+1000,18/10/2017,0:00:00,1.51E+09,25.8266,223.6826,0.2395,29.1114,25.8779,9.91,
2017-10-19T00:00:00+1000,19/10/2017,0:00:00,1.51E+09,25.8056,243.8597,0.2279,29.1319,25.8154,22.4034,
2017-10-20T00:00:00+1000,20/10/2017,0:00:00,1.51E+09,25.8247,244.1345,0.234,29.1096,25.8238,17.9925,
2017-10-21T00:00:00+1000,21/10/2017,0:00:00,1.51E+09,26.1313,172.1528,0.1919,29.0117,25.775,28.3576,
2017-10-22T00:00:00+1000,22/10/2017,0:00:00,1.51E+09,26.1339,132.4722,0.2283,28.95,25.6968,22.2184,
2017-10-23T00:00:00+1000,23/10/2017,0:00:00,1.51E+09,26.4859,101.8931,0.1925,28.9516,25.7582,40.7613,
2017-10-24T00:00:00+1000,24/10/2017,0:00:00,1.51E+09,26.1969,129.1177,0.1512,28.9726,25.8049,43.9773,
2017-10-25T00:00:00+1000,25/10/2017,0:00:00,1.51E+09,26.1082,134.159,0.1362,28.9532,25.8498,48.3002,
2017-10-26T00:00:00+1000,26/10/2017,0:00:00,1.51E+09,26.4406,114.4514,0.244,28.9288,25.877,42.3764,
2017-10-27T00:00:00+1000,27/10/2017,0:00:00,1.51E+09,26.5467,119.7542,0.3955,28.9032,25.9793,30.2463,
2017-10-28T00:00:00+1000,28/10/2017,0:00:00,1.51E+09,26.4132,129.4418,0.3785,28.8902,26.1831,17.9667,
2017-10-29T00:00:00+1000,29/10/2017,0:00:00,1.51E+09,26.9326,119.3326,0.3156,28.9171,26.0957,21.4012,
2017-10-30T00:00:00+1000,30/10/2017,0:00:00,1.51E+09,27.1211,114.1646,0.2788,28.9484,26.066,23.3316,
2017-10-31T00:00:00+1000,31/10/2017,0:00:00,1.51E+09,27.0977,116.3007,0.3292,28.9581,26.1251,24.1002,
2017-11-01T00:00:00+1000,1/11/2017,0:00:00,1.51E+09,27.2405,116.5424,0.2461,28.9679,26.2214,30.8374,
2017-11-02T00:00:00+1000,2/11/2017,0:00:00,1.51E+09,27.4843,157.8597,0.2525,28.9675,26.1084,27.6317,
2017-11-03T00:00:00+1000,3/11/2017,0:00:00,1.51E+09,27.5915,173.5389,0.2486,28.9829,26.0981,32.5828,
2017-11-04T00:00:00+1000,4/11/2017,0:00:00,1.51E+09,27.6051,185.2965,0.2424,29.0109,26.2007,37.7508,
2017-11-05T00:00:00+1000,5/11/2017,0:00:00,1.51E+09,27.3625,219.0785,0.2483,29.0033,26.3701,40.7256,
2017-11-06T00:00:00+1000,6/11/2017,0:00:00,1.51E+09,27.151,219.2174,0.2253,29.0073,26.9246,55.5657,
2017-11-07T00:00:00+1000,7/11/2017,0:00:00,1.51E+09,27.3924,153.0028,0.1893,28.9944,26.862,44.4703,
2017-11-08T00:00:00+1000,8/11/2017,0:00:00,1.51E+09,27.1604,198.9646,0.1796,29.0231,26.5127,0.1562,
2017-11-09T00:00:00+1000,9/11/2017,0:00:00,1.51E+09,26.9596,304.6471,0.3279,29.1857,26.9104,0.0753,
2017-11-10T00:00:00+1000,10/11/2017,0:00:00,1.51E+09,26.8218,313.1517,0.3659,29.2995,26.836,0.0727,
2017-11-11T00:00:00+1000,11/11/2017,0:00:00,1.51E+09,26.7489,308.5111,0.3016,29.2873,26.7677,0.0651,
2017-11-12T00:00:00+1000,12/11/2017,0:00:00,1.51E+09,26.6369,293.3021,0.2505,29.2698,26.6563,0.0717,
2017-11-13T00:00:00+1000,13/11/2017,0:00:00,1.51E+09,26.4344,269.8063,0.2369,29.2526,26.45,0.1006,
2017-11-14T00:00:00+1000,14/11/2017,0:00:00,1.51E+09,26.2817,214.1155,0.2116,29.2076,26.2946,0.0867,
2017-11-15T00:00:00+1000,15/11/2017,0:00:00,1.51E+09,26.2892,197.3271,0.2156,29.1514,26.2433,0.0989,
2017-11-16T00:00:00+1000,16/11/2017,0:00:00,1.51E+09,26.3303,186.775,0.2075,29.1167,26.2696,0.1105,
2017-11-17T00:00:00+1000,17/11/2017,0:00:00,1.51E+09,26.3116,198.2514,0.2005,29.0753,26.28,0.1032,
2017-11-18T00:00:00+1000,18/11/2017,0:00:00,1.51E+09,26.3619,192.2514,0.2079,29.0739,26.2802,0.1115,
2017-11-19T00:00:00+1000,19/11/2017,0:00:00,1.51E+09,26.4966,138.8486,0.1957,29.0529,26.3488,0.1115,
2017-11-20T00:00:00+1000,20/11/2017,0:00:00,1.51E+09,26.4689,171.2814,0.1446,29.0464,26.4215,0.1103,
2017-11-21T00:00:00+1000,21/11/2017,0:00:00,1.51E+09,26.3489,229.5014,0.1408,29.0503,26.3694,0.0619,
2017-11-22T00:00:00+1000,22/11/2017,0:00:00,1.51E+09,26.2457,239.6993,0.1119,29.026,26.2373,0.0935,
2017-11-23T00:00:00+1000,23/11/2017,0:00:00,1.51E+09,26.2701,245.0451,0.1094,29.0218,26.2086,0.1026,
2017-11-24T00:00:00+1000,24/11/2017,0:00:00,1.51E+09,26.4157,207.3556,0.0887,29.0188,26.2608,0.1416,
2017-11-25T00:00:00+1000,25/11/2017,0:00:00,1.51E+09,26.528,202.5667,0.0724,29.0155,26.3596,0.1414,
2017-11-26T00:00:00+1000,26/11/2017,0:00:00,1.51E+09,26.6616,177.709,0.0927,29.013,26.4625,0.1629,
2017-11-27T00:00:00+1000,27/11/2017,0:00:00,1.51E+09,26.6234,241.1306,0.1185,29.063,27.084,0.1547,
2017-11-28T00:00:00+1000,28/11/2017,0:00:00,1.51E+09,26.5548,238.7692,0.1373,29.0814,26.5647,0.0774,
2017-11-29T00:00:00+1000,29/11/2017,0:00:00,1.51E+09,26.7432,181.1764,0.1678,29.0461,26.5714,0.1221,
2017-11-30T00:00:00+1000,30/11/2017,0:00:00,1.51E+09,26.7594,183.3688,0.2005,29.0998,26.6822,0.1261,
2017-12-01T00:00:00+1000,1/12/2017,0:00:00,1.51E+09,26.9399,180.1951,0.2119,29.105,26.7778,0.1446,
2017-12-02T00:00:00+1000,2/12/2017,0:00:00,1.51E+09,27.2072,187.2336,0.2557,29.0784,26.9201,0.1496,
2017-12-03T00:00:00+1000,3/12/2017,0:00:00,1.51E+09,27.8251,171.7028,0.2684,29.0315,27.0034,0.1494,
2017-12-04T00:00:00+1000,4/12/2017,0:00:00,1.51E+09,27.7276,165.8271,0.2738,28.9897,27.0786,0.1435,
2017-12-05T00:00:00+1000,5/12/2017,0:00:00,1.51E+09,27.5704,147.85,0.2694,28.9734,27.1599,0.1386,
2017-12-06T00:00:00+1000,6/12/2017,0:00:00,1.51E+09,28.1989,125.2678,0.2504,28.9206,27.3216,0.1512,
2017-12-07T00:00:00+1000,7/12/2017,0:00:00,1.51E+09,28.2159,108.1486,0.2564,28.9085,27.3335,0.1017,
2017-12-08T00:00:00+1000,8/12/2017,0:00:00,1.51E+09,28.1863,110.8921,0.2518,28.9446,27.4032,0.0948,
2017-12-09T00:00:00+1000,9/12/2017,0:00:00,1.51E+09,28.1449,127.6359,0.1748,29.0107,27.4781,0.1058,
2017-12-10T00:00:00+1000,10/12/2017,0:00:00,1.51E+09,27.9799,218.0454,0.16,29.0871,27.7458,0.1027,
2017-12-11T00:00:00+1000,11/12/2017,0:00:00,1.51E+09,27.8703,255.7965,0.1689,29.1506,27.8706,0.102,
2017-12-12T00:00:00+1000,12/12/2017,0:00:00,1.51E+09,27.8225,217.8619,0.2985,29.1756,27.8138,0.0858,
2017-12-13T00:00:00+1000,13/12/2017,0:00:00,1.51E+09,27.3573,209.5411,0.1821,29.1972,27.7197,0.0891,
2017-12-14T00:00:00+1000,14/12/2017,0:00:00,1.51E+09,27.7594,173.0629,0.2012,29.148,27.6927,0.0913,
2017-12-15T00:00:00+1000,15/12/2017,0:00:00,1.51E+09,27.8752,147.1725,0.2295,29.1055,27.7882,0.1047,
2017-12-16T00:00:00+1000,16/12/2017,0:00:00,1.51E+09,27.981,131.8727,0.2182,29.0682,27.9103,0.0906,
2017-12-17T00:00:00+1000,17/12/2017,0:00:00,1.51E+09,27.9874,176.4816,0.1828,29.0641,27.9789,0.0892,
2017-12-18T00:00:00+1000,18/12/2017,0:00:00,1.51E+09,27.9595,188.2113,0.1831,29.0448,27.9367,0.0934,
2017-12-19T00:00:00+1000,19/12/2017,0:00:00,1.51E+09,28.0957,162.0886,0.1909,29.0091,27.9781,0.0928,
2017-12-20T00:00:00+1000,20/12/2017,0:00:00,1.51E+09,28.372,134.3189,0.1995,29.0071,28.0936,0.0909,
2017-12-21T00:00:00+1000,21/12/2017,0:00:00,1.51E+09,28.3561,136.9151,0.1708,29.0201,28.1924,0.0873,
2017-12-22T00:00:00+1000,22/12/2017,0:00:00,1.51E+09,28.3313,150.3381,0.156,29.0128,28.2721,0.1198,
2017-12-23T00:00:00+1000,23/12/2017,0:00:00,1.51E+09,28.4226,132.8708,0.1555,29.0278,28.3627,0.1106,
2017-12-24T00:00:00+1000,24/12/2017,0:00:00,1.51E+09,28.7104,125.7852,0.1834,29.0929,28.4173,0.1204,
2017-12-25T00:00:00+1000,25/12/2017,0:00:00,1.51E+09,28.7649,Not available,Not available,Not available,Not available,Not available,Not available
2017-12-26T00:00:00+1000,26/12/2017,0:00:00,1.51E+09,28.782,Not available,Not available,Not available,Not available,Not available,Not available
2017-12-27T00:00:00+1000,27/12/2017,0:00:00,1.51E+09,28.9502,Not available,Not available,Not available,Not available,Not available,Not available
