date time,date,time,seconds since 1970,Water Temperature @1.0m,CurrentDirection @7.0m,CurrentMagnitude @7.0m,CurrentDirection @7.0m,Turbidity @26.0m,Water Pressure @26.0m,Water Temperature @26.0m,PAR @26.0m
2013-12-05T03:19:00+1000,5/12/2013,3:19:00,1.39E+09,Not available,349.1,0.116,Not available,Not available,Not available,Not available,
2013-12-05T03:29:00+1000,5/12/2013,3:29:00,1.39E+09,Not available,347.2,0.126,Not available,Not available,Not available,Not available,
2013-12-05T03:30:00+1000,5/12/2013,3:30:00,1.39E+09,27.22,Not available,Not available,Not available,0.196,26.88,27.23,Not available
2013-12-05T03:39:00+1000,5/12/2013,3:39:00,1.39E+09,Not available,3.9,0.118,Not available,Not available,Not available,Not available,
2013-12-05T03:45:00+1000,5/12/2013,3:45:00,1.39E+09,27.2,Not available,Not available,Not available,0.215,26.86,27.22,Not available
2013-12-05T03:49:00+1000,5/12/2013,3:49:00,1.39E+09,Not available,330.7,0.102,Not available,Not available,Not available,Not available,
2013-12-05T03:59:00+1000,5/12/2013,3:59:00,1.39E+09,Not available,323.1,0.09,Not available,Not available,Not available,Not available,
2013-12-05T04:00:00+1000,5/12/2013,4:00:00,1.39E+09,27.18,Not available,Not available,Not available,0.204,26.84,27.22,Not available
2013-12-05T04:09:00+1000,5/12/2013,4:09:00,1.39E+09,Not available,331.1,0.122,Not available,Not available,Not available,Not available,
2013-12-05T04:15:00+1000,5/12/2013,4:15:00,1.39E+09,27.19,Not available,Not available,Not available,0.209,26.85,27.21,Not available
2013-12-05T04:19:00+1000,5/12/2013,4:19:00,1.39E+09,Not available,346.1,0.112,Not available,Not available,Not available,Not available,
2013-12-05T04:29:00+1000,5/12/2013,4:29:00,1.39E+09,Not available,324.6,0.128,Not available,Not available,Not available,Not available,
2013-12-05T04:30:00+1000,5/12/2013,4:30:00,1.39E+09,27.19,Not available,Not available,Not available,0.2,26.87,27.21,Not available
2013-12-05T04:39:00+1000,5/12/2013,4:39:00,1.39E+09,Not available,314.1,0.088,Not available,Not available,Not available,Not available,
2013-12-05T04:45:00+1000,5/12/2013,4:45:00,1.39E+09,27.19,Not available,Not available,Not available,0.293,26.9,27.21,Not available
2013-12-05T04:49:00+1000,5/12/2013,4:49:00,1.39E+09,Not available,287.2,0.115,Not available,Not available,Not available,Not available,
2013-12-05T04:59:00+1000,5/12/2013,4:59:00,1.39E+09,Not available,291.6,0.114,Not available,Not available,Not available,Not available,
2013-12-05T05:00:00+1000,5/12/2013,5:00:00,1.39E+09,27.19,Not available,Not available,Not available,0.208,26.97,27.2,Not available
2013-12-05T05:09:00+1000,5/12/2013,5:09:00,1.39E+09,Not available,299.7,0.121,Not available,Not available,Not available,Not available,
2013-12-05T05:15:00+1000,5/12/2013,5:15:00,1.39E+09,27.19,Not available,Not available,Not available,0.214,27.03,27.21,Not available
2013-12-05T05:19:00+1000,5/12/2013,5:19:00,1.39E+09,Not available,258,0.13,Not available,Not available,Not available,Not available,
2013-12-05T05:29:00+1000,5/12/2013,5:29:00,1.39E+09,Not available,184.3,0.094,Not available,Not available,Not available,Not available,
2013-12-05T05:30:00+1000,5/12/2013,5:30:00,1.39E+09,27.18,Not available,Not available,Not available,0.222,27.12,27.2,Not available
2013-12-05T05:39:00+1000,5/12/2013,5:39:00,1.39E+09,Not available,238.8,0.175,Not available,Not available,Not available,Not available,
2013-12-05T05:45:00+1000,5/12/2013,5:45:00,1.39E+09,27.18,Not available,Not available,Not available,0.205,27.22,27.2,Not available
2013-12-05T05:49:00+1000,5/12/2013,5:49:00,1.39E+09,Not available,242.7,0.111,Not available,Not available,Not available,Not available,
2013-12-05T05:59:00+1000,5/12/2013,5:59:00,1.39E+09,Not available,219,0.141,Not available,Not available,Not available,Not available,
2013-12-05T06:00:00+1000,5/12/2013,6:00:00,1.39E+09,27.18,Not available,Not available,Not available,0.205,27.34,27.19,Not available
2013-12-05T06:09:00+1000,5/12/2013,6:09:00,1.39E+09,Not available,217.3,0.173,Not available,Not available,Not available,Not available,
2013-12-05T06:15:00+1000,5/12/2013,6:15:00,1.39E+09,27.18,Not available,Not available,Not available,0.207,27.47,27.19,Not available
2013-12-05T06:19:00+1000,5/12/2013,6:19:00,1.39E+09,Not available,228.2,0.18,Not available,Not available,Not available,Not available,
2013-12-05T06:29:00+1000,5/12/2013,6:29:00,1.39E+09,Not available,214.4,0.214,Not available,Not available,Not available,Not available,
2013-12-05T06:30:00+1000,5/12/2013,6:30:00,1.39E+09,27.18,Not available,Not available,Not available,0.245,27.61,27.19,Not available
2013-12-05T06:39:00+1000,5/12/2013,6:39:00,1.39E+09,Not available,212.4,0.224,Not available,Not available,Not available,Not available,
2013-12-05T06:45:00+1000,5/12/2013,6:45:00,1.39E+09,27.18,Not available,Not available,Not available,0.326,27.78,27.18,Not available
2013-12-05T06:49:00+1000,5/12/2013,6:49:00,1.39E+09,Not available,201.1,0.225,Not available,Not available,Not available,Not available,
2013-12-05T06:59:00+1000,5/12/2013,6:59:00,1.39E+09,Not available,208.6,0.27,Not available,Not available,Not available,Not available,
2013-12-05T07:00:00+1000,5/12/2013,7:00:00,1.39E+09,27.18,Not available,Not available,Not available,0.2,27.94,27.19,Not available
2013-12-05T07:09:00+1000,5/12/2013,7:09:00,1.39E+09,Not available,200.5,0.266,Not available,Not available,Not available,Not available,
2013-12-05T07:15:00+1000,5/12/2013,7:15:00,1.39E+09,27.19,Not available,Not available,Not available,0.21,28.1,27.19,Not available
2013-12-05T07:19:00+1000,5/12/2013,7:19:00,1.39E+09,Not available,190.2,0.3,Not available,Not available,Not available,Not available,
2013-12-05T07:29:00+1000,5/12/2013,7:29:00,1.39E+09,Not available,190.1,0.298,Not available,Not available,Not available,Not available,
2013-12-05T07:30:00+1000,5/12/2013,7:30:00,1.39E+09,27.19,Not available,Not available,Not available,0.418,28.26,27.19,Not available
2013-12-05T07:39:00+1000,5/12/2013,7:39:00,1.39E+09,Not available,188.3,0.326,Not available,Not available,Not available,Not available,
2013-12-05T07:45:00+1000,5/12/2013,7:45:00,1.39E+09,27.2,Not available,Not available,Not available,0.242,28.43,27.19,Not available
2013-12-05T07:49:00+1000,5/12/2013,7:49:00,1.39E+09,Not available,186.5,0.372,Not available,Not available,Not available,Not available,
2013-12-05T07:59:00+1000,5/12/2013,7:59:00,1.39E+09,Not available,183.4,0.366,Not available,Not available,Not available,Not available,
2013-12-05T08:00:00+1000,5/12/2013,8:00:00,1.39E+09,27.21,Not available,Not available,Not available,0.23,28.6,27.2,Not available
2013-12-05T08:09:00+1000,5/12/2013,8:09:00,1.39E+09,Not available,177.9,0.386,Not available,Not available,Not available,Not available,
2013-12-05T08:15:00+1000,5/12/2013,8:15:00,1.39E+09,27.23,Not available,Not available,Not available,0.232,28.76,27.2,Not available
2013-12-05T08:19:00+1000,5/12/2013,8:19:00,1.39E+09,Not available,175.9,0.392,Not available,Not available,Not available,Not available,
2013-12-05T08:29:00+1000,5/12/2013,8:29:00,1.39E+09,Not available,172.6,0.438,Not available,Not available,Not available,Not available,
2013-12-05T08:30:00+1000,5/12/2013,8:30:00,1.39E+09,27.25,Not available,Not available,Not available,0.301,28.92,27.21,Not available
2013-12-05T08:39:00+1000,5/12/2013,8:39:00,1.39E+09,Not available,172.5,0.436,Not available,Not available,Not available,Not available,
2013-12-05T08:45:00+1000,5/12/2013,8:45:00,1.39E+09,27.26,Not available,Not available,Not available,0.234,29.07,27.22,Not available
2013-12-05T08:49:00+1000,5/12/2013,8:49:00,1.39E+09,Not available,167.7,0.459,Not available,Not available,Not available,Not available,
2013-12-05T08:59:00+1000,5/12/2013,8:59:00,1.39E+09,Not available,167.7,0.498,Not available,Not available,Not available,Not available,
2013-12-05T09:00:00+1000,5/12/2013,9:00:00,1.39E+09,27.3,Not available,Not available,Not available,0.211,29.21,27.22,Not available
2013-12-05T09:09:00+1000,5/12/2013,9:09:00,1.39E+09,Not available,164.6,0.526,Not available,Not available,Not available,Not available,
2013-12-05T09:15:00+1000,5/12/2013,9:15:00,1.39E+09,27.34,Not available,Not available,Not available,0.24,29.34,27.23,Not available
2013-12-05T09:19:00+1000,5/12/2013,9:19:00,1.39E+09,Not available,163.6,0.516,Not available,Not available,Not available,Not available,
2013-12-05T09:29:00+1000,5/12/2013,9:29:00,1.39E+09,Not available,160.1,0.523,Not available,Not available,Not available,Not available,
2013-12-05T09:30:00+1000,5/12/2013,9:30:00,1.39E+09,27.37,Not available,Not available,Not available,0.237,29.45,27.23,Not available
2013-12-05T09:39:00+1000,5/12/2013,9:39:00,1.39E+09,Not available,161.9,0.577,Not available,Not available,Not available,Not available,
2013-12-05T09:45:00+1000,5/12/2013,9:45:00,1.39E+09,27.4,Not available,Not available,Not available,0.223,29.54,27.24,Not available
2013-12-05T09:49:00+1000,5/12/2013,9:49:00,1.39E+09,Not available,156.2,0.542,Not available,Not available,Not available,Not available,
2013-12-05T09:59:00+1000,5/12/2013,9:59:00,1.39E+09,Not available,154.8,0.55,Not available,Not available,Not available,Not available,
2013-12-05T10:00:00+1000,5/12/2013,10:00:00,1.39E+09,27.44,Not available,Not available,Not available,0.264,29.61,27.24,Not available
2013-12-05T10:09:00+1000,5/12/2013,10:09:00,1.39E+09,Not available,152.6,0.573,Not available,Not available,Not available,Not available,
2013-12-05T10:15:00+1000,5/12/2013,10:15:00,1.39E+09,27.48,Not available,Not available,Not available,0.261,29.65,27.25,Not available
2013-12-05T10:19:00+1000,5/12/2013,10:19:00,1.39E+09,Not available,153.1,0.571,Not available,Not available,Not available,Not available,
2013-12-05T10:29:00+1000,5/12/2013,10:29:00,1.39E+09,Not available,151.4,0.582,Not available,Not available,Not available,Not available,
2013-12-05T10:30:00+1000,5/12/2013,10:30:00,1.39E+09,27.5,Not available,Not available,Not available,0.25,29.68,27.26,Not available
2013-12-05T10:39:00+1000,5/12/2013,10:39:00,1.39E+09,Not available,148.7,0.582,Not available,Not available,Not available,Not available,
2013-12-05T10:45:00+1000,5/12/2013,10:45:00,1.39E+09,27.55,Not available,Not available,Not available,0.28,29.69,27.26,Not available
2013-12-05T10:49:00+1000,5/12/2013,10:49:00,1.39E+09,Not available,144.1,0.573,Not available,Not available,Not available,Not available,
2013-12-05T10:59:00+1000,5/12/2013,10:59:00,1.39E+09,Not available,144.6,0.552,Not available,Not available,Not available,Not available,
2013-12-05T11:00:00+1000,5/12/2013,11:00:00,1.39E+09,27.56,Not available,Not available,Not available,0.29,29.69,27.26,Not available
2013-12-05T11:09:00+1000,5/12/2013,11:09:00,1.39E+09,Not available,139.3,0.537,Not available,Not available,Not available,Not available,
2013-12-05T11:15:00+1000,5/12/2013,11:15:00,1.39E+09,27.56,Not available,Not available,Not available,0.251,29.66,27.27,Not available
2013-12-05T11:19:00+1000,5/12/2013,11:19:00,1.39E+09,Not available,137.1,0.531,Not available,Not available,Not available,Not available,
2013-12-05T11:29:00+1000,5/12/2013,11:29:00,1.39E+09,Not available,140,0.541,Not available,Not available,Not available,Not available,
2013-12-05T11:30:00+1000,5/12/2013,11:30:00,1.39E+09,27.57,Not available,Not available,Not available,0.666,29.62,27.27,Not available
2013-12-05T11:39:00+1000,5/12/2013,11:39:00,1.39E+09,Not available,137.4,0.527,Not available,Not available,Not available,Not available,
2013-12-05T11:45:00+1000,5/12/2013,11:45:00,1.39E+09,27.61,Not available,Not available,Not available,0.264,29.56,27.27,Not available
2013-12-05T11:49:00+1000,5/12/2013,11:49:00,1.39E+09,Not available,136.6,0.519,Not available,Not available,Not available,Not available,
2013-12-05T11:59:00+1000,5/12/2013,11:59:00,1.39E+09,Not available,134.9,0.506,Not available,Not available,Not available,Not available,
2013-12-05T12:00:00+1000,5/12/2013,12:00:00,1.39E+09,27.55,Not available,Not available,Not available,0.252,29.49,27.27,Not available
2013-12-05T12:09:00+1000,5/12/2013,12:09:00,1.39E+09,Not available,135.7,0.481,Not available,Not available,Not available,Not available,
2013-12-05T12:15:00+1000,5/12/2013,12:15:00,1.39E+09,27.53,Not available,Not available,Not available,0.242,29.4,27.28,Not available
2013-12-05T12:19:00+1000,5/12/2013,12:19:00,1.39E+09,Not available,133.3,0.465,Not available,Not available,Not available,Not available,
2013-12-05T12:29:00+1000,5/12/2013,12:29:00,1.39E+09,Not available,131.7,0.487,Not available,Not available,Not available,Not available,
2013-12-05T12:30:00+1000,5/12/2013,12:30:00,1.39E+09,27.57,Not available,Not available,Not available,0.261,29.31,27.28,Not available
2013-12-05T12:39:00+1000,5/12/2013,12:39:00,1.39E+09,Not available,139.8,0.437,Not available,Not available,Not available,Not available,
2013-12-05T12:45:00+1000,5/12/2013,12:45:00,1.39E+09,27.59,Not available,Not available,Not available,0.277,29.21,27.29,Not available
2013-12-05T12:49:00+1000,5/12/2013,12:49:00,1.39E+09,Not available,124.3,0.44,Not available,Not available,Not available,Not available,
2013-12-05T12:59:00+1000,5/12/2013,12:59:00,1.39E+09,Not available,126.8,0.416,Not available,Not available,Not available,Not available,
2013-12-05T13:00:00+1000,5/12/2013,13:00:00,1.39E+09,27.59,Not available,Not available,Not available,0.371,29.1,27.29,Not available
2013-12-05T13:09:00+1000,5/12/2013,13:09:00,1.39E+09,Not available,120.8,0.396,Not available,Not available,Not available,Not available,
2013-12-05T13:15:00+1000,5/12/2013,13:15:00,1.39E+09,27.59,Not available,Not available,Not available,0.26,28.99,27.3,Not available
2013-12-05T13:19:00+1000,5/12/2013,13:19:00,1.39E+09,Not available,116.8,0.361,Not available,Not available,Not available,Not available,
2013-12-05T13:29:00+1000,5/12/2013,13:29:00,1.39E+09,Not available,116.7,0.331,Not available,Not available,Not available,Not available,
2013-12-05T13:30:00+1000,5/12/2013,13:30:00,1.39E+09,27.62,Not available,Not available,Not available,0.246,28.88,27.3,Not available
2013-12-05T13:39:00+1000,5/12/2013,13:39:00,1.39E+09,Not available,113.5,0.336,Not available,Not available,Not available,Not available,
2013-12-05T13:45:00+1000,5/12/2013,13:45:00,1.39E+09,27.62,Not available,Not available,Not available,0.687,28.76,27.31,Not available
2013-12-05T13:49:00+1000,5/12/2013,13:49:00,1.39E+09,Not available,115.1,0.344,Not available,Not available,Not available,Not available,
2013-12-05T13:59:00+1000,5/12/2013,13:59:00,1.39E+09,Not available,109.5,0.278,Not available,Not available,Not available,Not available,
2013-12-05T14:00:00+1000,5/12/2013,14:00:00,1.39E+09,27.62,Not available,Not available,Not available,0.29,28.64,27.31,Not available
2013-12-05T14:09:00+1000,5/12/2013,14:09:00,1.39E+09,Not available,107.1,0.242,Not available,Not available,Not available,Not available,
2013-12-05T14:15:00+1000,5/12/2013,14:15:00,1.39E+09,27.64,Not available,Not available,Not available,0.255,28.52,27.31,Not available
2013-12-05T14:19:00+1000,5/12/2013,14:19:00,1.39E+09,Not available,99.9,0.257,Not available,Not available,Not available,Not available,
2013-12-05T14:29:00+1000,5/12/2013,14:29:00,1.39E+09,Not available,98.7,0.21,Not available,Not available,Not available,Not available,
2013-12-05T14:30:00+1000,5/12/2013,14:30:00,1.39E+09,27.65,Not available,Not available,Not available,0.746,28.39,27.31,Not available
2013-12-05T14:39:00+1000,5/12/2013,14:39:00,1.39E+09,Not available,89.7,0.222,Not available,Not available,Not available,Not available,
2013-12-05T14:45:00+1000,5/12/2013,14:45:00,1.39E+09,27.65,Not available,Not available,Not available,0.284,28.28,27.32,Not available
2013-12-05T14:49:00+1000,5/12/2013,14:49:00,1.39E+09,Not available,94,0.2,Not available,Not available,Not available,Not available,
2013-12-05T14:59:00+1000,5/12/2013,14:59:00,1.39E+09,Not available,86.2,0.226,Not available,Not available,Not available,Not available,
2013-12-05T15:00:00+1000,5/12/2013,15:00:00,1.39E+09,27.63,Not available,Not available,Not available,0.243,28.16,27.32,Not available
2013-12-05T15:09:00+1000,5/12/2013,15:09:00,1.39E+09,Not available,97.7,0.126,Not available,Not available,Not available,Not available,
2013-12-05T15:15:00+1000,5/12/2013,15:15:00,1.39E+09,27.63,Not available,Not available,Not available,0.362,28.05,27.32,Not available
2013-12-05T15:19:00+1000,5/12/2013,15:19:00,1.39E+09,Not available,78.9,0.181,Not available,Not available,Not available,Not available,
2013-12-05T15:29:00+1000,5/12/2013,15:29:00,1.39E+09,Not available,72.4,0.195,Not available,Not available,Not available,Not available,
2013-12-05T15:30:00+1000,5/12/2013,15:30:00,1.39E+09,27.63,Not available,Not available,Not available,0.255,27.94,27.32,Not available
2013-12-05T15:39:00+1000,5/12/2013,15:39:00,1.39E+09,Not available,66.3,0.154,Not available,Not available,Not available,Not available,
